SportCode,SportCategoryCode,SportTournamentCode,BetLimitFactor
5,6,31662,6
5,6,31663,3
5,6,31664,5
5,6,31665,3
5,6,31666,5
5,6,31667,5
5,6,31668,5
5,6,31669,3
5,6,31670,5
5,6,31671,3
5,6,31672,3
5,6,31673,5
5,6,31674,4
5,6,31676,5
5,6,31677,5
5,6,31678,5
5,6,31679,3
5,6,31680,6
5,6,31681,4
5,6,31682,3
5,6,31683,5
5,6,31684,3
5,6,31685,5
5,6,31686,5
5,6,31687,5
5,6,31688,4
5,6,31689,8
5,6,31690,6
5,6,31691,3
5,6,31692,6
5,6,31693,4
5,6,31694,5
5,6,31695,12
5,6,31696,6
5,6,31697,3
5,6,31698,5
5,6,31699,3
5,6,31700,3
5,6,31701,5
5,6,31702,3
5,6,31703,3
5,6,31704,5
5,6,31705,3
5,6,31706,3
5,6,31707,5
5,6,31708,3
5,6,31709,3
5,6,31710,5
5,6,31711,3
5,6,31712,3
5,6,31713,5
5,6,31714,3
5,6,31715,4
5,6,31716,8
5,6,31717,6
5,6,31718,4
5,6,31719,8
5,6,31720,6
5,6,31721,3
5,6,31722,5
5,6,31723,3
5,6,31724,5
5,6,31725,5
5,6,31726,5
5,6,31727,3
5,6,31728,6
5,6,31729,4
5,6,31730,3
5,6,31731,5
5,6,31732,3
5,6,31733,8
5,6,31734,8
5,6,31735,8
5,6,31736,6
5,6,31737,5
5,6,31738,5
5,6,31739,5
5,6,38829,3
5,6,38830,5
5,6,38831,3
5,6,39227,5
5,6,39228,5
5,6,39229,5
5,6,39230,5
5,6,39231,5
5,6,39232,5
5,6,39233,5
5,6,39234,5
5,6,39235,5
5,6,39236,5
5,6,39237,5
5,6,39238,5
5,6,39239,5
5,6,39240,5
5,6,39241,5
5,6,39242,5
5,6,39243,12
5,6,39244,6
5,6,40714,5
5,6,40715,2
5,6,40716,1
5,6,40717,5
5,6,40718,2
5,6,40719,1
5,6,40720,4
5,6,40721,8
5,6,40722,6
5,6,40723,1
5,6,40724,2
5,6,40725,1
5,6,40726,3
5,6,40727,4
5,6,40728,3
5,6,40729,2
5,6,40730,2
5,6,40731,1
5,6,40732,3
5,6,40733,5
5,6,40734,4
5,6,40735,3
5,6,40736,4
5,6,40737,3
5,6,40738,4
5,6,40739,8
5,6,40740,6
5,6,40741,4
5,6,40742,6
5,6,40743,6
5,6,40778,4
5,6,40779,6
5,6,40780,5
5,6,40781,1
5,6,40782,2
5,6,40783,1
5,6,40784,3
5,6,40785,5
5,6,40786,4
5,6,40787,4
5,6,40788,6
5,6,40789,5
5,6,40790,3
5,6,40791,5
5,6,40792,4
5,6,40793,1
5,6,40794,2
5,6,40795,1
5,6,40796,4
5,6,40797,8
5,6,40798,6
5,6,40799,4
5,6,40800,8
5,6,40801,6
5,6,40802,3
5,6,40803,5
5,6,40804,3
5,6,40805,3
5,6,40806,5
5,6,40807,3
5,6,40808,5
5,6,40809,12
5,6,40810,6
5,6,40811,3
5,6,40812,5
5,6,40813,3
5,6,40814,3
5,6,40815,5
5,6,40816,3
5,6,40817,3
5,6,40818,6
5,6,40819,4
5,6,40820,3
5,6,40821,6
5,6,40822,4
5,6,40823,5
5,6,40824,12
5,6,40825,3
5,6,40826,6
5,6,40829,3
5,6,40831,5
5,6,40833,3
5,6,40835,3
5,6,40836,5
5,6,40837,3
5,6,40838,1
5,6,40839,2
5,6,40840,1
5,6,40841,3
5,6,40842,5
5,6,40843,4
5,6,40844,1
5,6,40845,2
5,6,40846,1
5,6,40847,1
5,6,40848,2
5,6,40849,1
5,6,40850,3
5,6,40851,5
5,6,40852,3
5,6,40853,3
5,6,40854,6
5,6,40855,4
5,6,40857,4
5,6,40858,8
5,6,40859,6
5,6,40860,4
5,6,40861,8
5,6,40862,6
5,6,40863,3
5,6,40864,6
5,6,40865,4
5,6,40866,5
5,6,40867,12
5,6,40868,6
5,6,40869,3
5,6,40870,6
5,6,40871,4
5,6,40872,3
5,6,40873,5
5,6,40874,3
5,6,40875,3
5,6,40876,5
5,6,40877,3
5,6,40878,3
5,6,40879,5
5,6,40880,3
5,6,40881,3
5,6,40882,5
5,6,40883,3
5,6,40884,4
5,6,40885,8
5,6,40886,6
5,6,40887,3
5,6,40888,5
5,6,40889,3
5,6,40890,4
5,6,40891,8
5,6,40892,6
5,6,40893,3
5,6,40894,5
5,6,40895,3
5,6,40896,3
5,6,40897,5
5,6,40898,3
5,6,40899,3
5,6,40900,5
5,6,40901,3
5,6,40902,3
5,6,40903,5
5,6,40904,3
5,6,40905,3
5,6,40906,6
5,6,40907,4
5,6,40908,8
5,6,40909,6
5,6,40910,8
5,6,40911,8
5,6,40912,5
5,6,40913,5
5,6,47577,6
5,6,47578,6
5,6,47612,5
5,6,47613,5
5,6,47614,5
5,6,47615,5
5,6,47616,5
5,6,47617,5
5,6,48889,5
5,6,48890,5
5,6,48891,5
5,6,48892,5
5,6,48893,5
5,6,48894,5
5,6,48895,5
5,6,48896,5
5,6,48897,5
5,6,48898,5
5,6,48899,5
5,6,48900,5
5,6,48901,5
5,6,48902,5
5,6,48903,5
5,6,48904,5
5,6,48905,12
5,6,48906,6
5,6,48907,5
5,6,48908,5
5,6,48909,5
5,6,48910,5
5,6,48911,5
5,6,48912,5
5,6,48913,4
5,6,48914,8
5,6,48915,6
5,6,48916,5
5,6,48917,5
5,6,48918,5
5,6,48919,5
5,6,48920,5
5,6,48921,5
5,6,48922,3
5,6,48923,4
5,6,48924,3
5,6,48925,3
5,6,48926,5
5,6,48927,4
5,6,48928,3
5,6,48929,4
5,6,48930,3
5,6,48931,4
5,6,48932,8
5,6,48933,6
5,6,48934,4
5,6,48935,6
5,6,48936,6
5,6,48937,4
5,6,48938,6
5,6,48939,5
5,6,48940,5
5,6,48941,5
5,6,48942,5
5,6,48943,3
5,6,48944,5
5,6,48945,4
5,6,48946,4
5,6,48947,6
5,6,48948,5
5,6,48949,3
5,6,48950,5
5,6,48951,4
5,6,48952,3
5,6,48953,5
5,6,48954,4
5,6,48955,3
5,6,48956,5
5,6,48957,4
5,6,48958,4
5,6,48959,8
5,6,48960,6
5,6,48962,4
5,6,48963,8
5,6,48964,6
5,6,48965,3
5,6,48966,5
5,6,48967,3
5,6,48968,3
5,6,48969,5
5,6,48970,3
5,6,48971,5
5,6,48972,12
5,6,48973,6
5,6,48974,3
5,6,48975,5
5,6,48976,3
5,6,48977,3
5,6,48978,5
5,6,48979,3
5,6,48980,3
5,6,48981,6
5,6,48982,4
5,6,48983,3
5,6,48984,5
5,6,48985,3
5,6,48986,3
5,6,48987,6
5,6,48988,4
5,6,48989,5
5,6,48990,3
5,6,48991,12
5,6,48992,6
5,6,48996,3
5,6,48997,5
5,6,48998,3
5,6,48999,3
5,6,49000,6
5,6,49001,4
5,6,49002,3
5,6,49003,5
5,6,49004,3
5,6,49005,3
5,6,49006,5
5,6,49007,3
5,6,49092,5
5,6,49093,5
5,6,49094,5
5,6,49095,5
5,6,49096,5
5,6,49097,5
5,6,49098,3
5,6,49099,5
5,6,49100,3
5,6,49101,4
5,6,49102,8
5,6,49103,6
5,6,49104,3
5,6,49105,6
5,6,49106,4
5,6,49110,5
5,6,49111,12
5,6,49112,6
5,6,49113,5
5,6,49114,5
5,6,49115,5
5,6,49116,3
5,6,49117,5
5,6,49118,3
5,6,49119,3
5,6,49120,6
5,6,49121,4
5,6,49122,3
5,6,49123,5
5,6,49124,3
5,6,49125,3
5,6,49126,5
5,6,49127,3
5,6,49128,4
5,6,49129,8
5,6,49130,6
5,6,49131,3
5,6,49132,5
5,6,49133,3
5,6,49134,4
5,6,49135,8
5,6,49136,6
5,6,49137,3
5,6,49138,5
5,6,49139,3
5,6,49140,3
5,6,49141,5
5,6,49142,3
5,6,49143,3
5,6,49144,5
5,6,49145,3
5,6,49146,3
5,6,49147,6
5,6,49148,4
5,6,49149,3
5,6,49150,5
5,6,49151,3
5,6,49152,8
5,6,49153,8
5,6,49154,5
5,6,49157,6
5,6,49158,5
5,6,49159,5
5,6,49160,5
5,6,49161,5
5,6,49162,5
5,6,49163,5
5,6,49164,5
5,6,49165,5
5,6,53986,3
5,6,53987,5
5,6,53988,3
5,6,54119,5
5,6,54120,5
5,6,56626,5
5,6,56627,5
5,6,56696,5
5,6,56697,5
5,6,56698,5
5,6,56699,5
5,6,56700,5
5,6,56701,5
5,6,56707,5
5,6,56708,5
5,6,56709,5
5,6,56710,5
5,6,56711,5
5,6,56712,5
5,6,56713,5
5,6,56714,5
5,6,56715,5
5,6,56716,5
5,6,56717,12
5,6,56718,6
5,6,56719,5
5,6,56720,5
5,6,56721,5
5,6,56722,5
5,6,56723,5
5,6,56724,5
5,6,56774,5
5,6,56808,5
5,6,56809,12
5,6,56810,6
5,6,56817,5
5,6,56818,3
5,6,56819,12
5,6,56820,6
5,6,56825,5
5,6,56826,12
5,6,56827,6
5,6,56845,5
5,6,57127,5
5,6,57128,5
5,6,57129,5
5,6,57130,4
5,6,57131,8
5,6,57132,6
5,6,57133,3
5,6,57134,4
5,6,57135,3
5,6,57136,3
5,6,57137,4
5,6,57138,3
5,6,57139,3
5,6,57140,4
5,6,57141,3
5,6,57142,4
5,6,57143,8
5,6,57144,6
5,6,57145,4
5,6,57146,6
5,6,57147,6
5,6,57148,4
5,6,57149,6
5,6,57150,5
5,6,57151,3
5,6,57152,5
5,6,57153,4
5,6,57154,3
5,6,57155,5
5,6,57156,4
5,6,57157,3
5,6,57158,5
5,6,57159,4
5,6,57160,3
5,6,57161,5
5,6,57162,4
5,6,57163,4
5,6,57164,6
5,6,57165,5
5,6,57166,3
5,6,57167,5
5,6,57168,4
5,6,57169,3
5,6,57170,5
5,6,57171,4
5,6,57172,4
5,6,57173,8
5,6,57174,6
5,6,57175,4
5,6,57176,8
5,6,57177,6
5,6,57178,3
5,6,57179,5
5,6,57180,3
5,6,57181,3
5,6,57182,5
5,6,57183,3
5,6,57184,3
5,6,57185,5
5,6,57186,3
5,6,57187,3
5,6,57188,5
5,6,57189,3
5,6,57190,3
5,6,57191,6
5,6,57192,4
5,6,57193,3
5,6,57194,5
5,6,57195,3
5,6,57196,3
5,6,57197,6
5,6,57198,4
5,6,57199,3
5,6,57200,5
5,6,57201,3
5,6,57202,3
5,6,57203,5
5,6,57204,3
5,6,57205,3
5,6,57206,5
5,6,57207,3
5,6,57208,3
5,6,57209,5
5,6,57210,3
5,6,57211,3
5,6,57212,5
5,6,57213,3
5,6,57214,3
5,6,57215,6
5,6,57216,4
5,6,57217,4
5,6,57218,8
5,6,57219,6
5,6,57220,4
5,6,57221,8
5,6,57222,6
5,6,57223,3
5,6,57224,6
5,6,57225,4
5,6,57226,3
5,6,57227,5
5,6,57228,3
5,6,57229,3
5,6,57230,5
5,6,57231,3
5,6,57232,3
5,6,57233,6
5,6,57234,4
5,6,57235,3
5,6,57236,5
5,6,57237,3
5,6,57238,3
5,6,57239,5
5,6,57240,3
5,6,57241,4
5,6,57242,8
5,6,57243,6
5,6,57244,3
5,6,57245,5
5,6,57246,3
5,6,57247,4
5,6,57248,8
5,6,57249,6
5,6,57250,3
5,6,57251,5
5,6,57252,3
5,6,57253,3
5,6,57254,5
5,6,57255,3
5,6,57256,3
5,6,57257,5
5,6,57258,3
5,6,57259,3
5,6,57260,5
5,6,57261,3
5,6,57262,3
5,6,57263,6
5,6,57264,4
5,6,57265,8
5,6,57266,8
5,6,57267,8
5,6,57270,6
5,6,57271,8
5,6,57272,8
5,6,57273,5
5,6,57274,8
5,6,57275,8
5,6,57276,5
5,6,57277,6
5,6,57278,6
5,6,61788,12
5,6,61792,12
5,6,62588,12
5,6,62592,12
5,6,65023,5
5,6,65024,5
5,6,65025,5
5,6,65713,5
5,6,65715,3
5,6,66011,3
5,6,66012,5
5,6,66013,3
5,6,66014,3
5,6,66015,5
5,6,66016,3
5,6,66017,3
5,6,66018,5
5,6,66019,3
5,6,66020,3
5,6,66021,5
5,6,66022,3
5,6,66023,3
5,6,66024,5
5,6,66025,3
5,6,66026,5
5,6,66027,6
5,6,66028,3
5,6,66029,5
5,6,66030,3
5,6,66032,3
5,6,66033,5
5,6,66034,3
5,6,66035,3
5,6,66036,6
5,6,66037,4
5,6,66038,3
5,6,66039,5
5,6,66040,3
5,6,66041,3
5,6,66042,5
5,6,66043,3
5,6,66044,3
5,6,66045,5
5,6,66046,3
5,6,66047,4
5,6,66048,6
5,6,66049,4
5,6,66050,4
5,6,66051,6
5,6,66052,4
5,6,66053,3
5,6,66054,5
5,6,66055,3
5,6,66056,3
5,6,66057,5
5,6,66058,3
5,6,66069,3
5,6,66070,5
5,6,66071,3
5,6,66072,3
5,6,66073,5
5,6,66074,3
5,6,66075,3
5,6,66076,5
5,6,66078,3
5,6,66079,3
5,6,66080,5
5,6,66081,3
5,6,66082,3
5,6,66083,5
5,6,66084,3
5,6,66085,3
5,6,66086,5
5,6,66087,3
5,6,66098,4
5,6,66099,6
5,6,66100,4
5,6,66101,4
5,6,66102,6
5,6,66103,4
5,6,66104,3
5,6,66105,5
5,6,66106,3
5,6,66107,3
5,6,66108,5
5,6,66109,3
5,6,66110,5
5,6,66111,6
5,6,66112,3
5,6,66113,5
5,6,66114,3
5,6,66115,3
5,6,66116,5
5,6,66117,3
5,6,66118,3
5,6,66119,5
5,6,66120,3
5,6,66121,3
5,6,66122,5
5,6,66123,3
5,6,66124,3
5,6,66125,5
5,6,66126,3
5,6,66127,5
5,6,66128,6
5,6,66129,3
5,6,66130,5
5,6,66131,3
5,6,66132,3
5,6,66133,5
5,6,66134,3
5,6,66136,3
5,6,66137,5
5,6,66138,3
5,6,66139,3
5,6,66140,5
5,6,66141,3
5,6,66142,3
5,6,66143,5
5,6,66144,3
5,6,66145,3
5,6,66146,5
5,6,66147,3
5,6,66148,4
5,6,66149,6
5,6,66150,4
5,6,66151,4
5,6,66153,6
5,6,66154,4
5,6,66155,3
5,6,66156,5
5,6,66157,3
5,6,66158,5
5,6,66159,6
5,6,66160,3
5,6,66161,5
5,6,66162,3
5,6,66163,3
5,6,66164,5
5,6,66165,3
5,6,66166,3
5,6,66167,5
5,6,66168,3
5,6,66169,3
5,6,66170,5
5,6,66171,3
5,6,66172,3
5,6,66173,5
5,6,66174,3
5,6,66175,4
5,6,66176,6
5,6,66177,4
5,6,66178,3
5,6,66179,5
5,6,66180,3
5,6,66181,4
5,6,66182,6
5,6,66183,4
5,6,66184,1.99
5,6,66185,5
5,6,66186,3
5,6,66187,3
5,6,66188,5
5,6,66189,3
5,6,66190,3
5,6,66191,5
5,6,66192,3
5,6,66193,3
5,6,66194,5
5,6,66195,3
5,6,66196,3
5,6,66197,5
5,6,66198,3
5,6,66199,8
5,6,66200,8
5,6,66201,1.99
5,6,66202,6
5,6,67490,12
5,6,71339,12
5,6,71507,4
5,6,72344,12
5,6,74212,12
5,6,75293,8
5,6,75296,8
5,6,75297,8
5,6,75298,8
5,6,75299,8
5,6,75300,6
5,6,75301,6
5,6,75302,6
5,6,76271,5
5,6,76272,5
5,6,76273,5
5,6,76361,3
5,6,76362,5
5,6,76363,3
5,6,76364,3
5,6,76365,5
5,6,76366,3
5,6,76367,3
5,6,76368,5
5,6,76369,3
5,6,76370,3
5,6,76371,5
5,6,76372,3
5,6,76373,3
5,6,76374,5
5,6,76375,3
5,6,76376,5
5,6,76377,6
5,6,76381,3
5,6,76383,5
5,6,76384,3
5,6,76387,3
5,6,76388,5
5,6,76389,3
5,6,76390,3
5,6,76391,5
5,6,76392,3
5,6,76393,4
5,6,76394,6
5,6,76395,4
5,6,76396,3
5,6,76397,5
5,6,76398,3
5,6,76399,3
5,6,76400,5
5,6,76401,3
5,6,76406,3
5,6,76407,5
5,6,76408,3
5,6,76412,4
5,6,76413,6
5,6,76414,4
5,6,76415,3
5,6,76416,5
5,6,76417,3
5,6,76418,3
5,6,76419,5
5,6,76420,3
5,6,76543,3
5,6,76544,5
5,6,76545,3
5,6,76546,3
5,6,76547,5
5,6,76548,3
5,6,76552,3
5,6,76553,3
5,6,76554,3
5,6,76555,3
5,6,76556,5
5,6,76557,3
5,6,76558,3
5,6,76559,5
5,6,76560,3
5,6,76564,3
5,6,76565,5
5,6,76566,3
5,6,76567,4
5,6,76568,6
5,6,76569,4
5,6,76570,4
5,6,76571,8
5,6,76572,6
5,6,76573,3
5,6,76574,5
5,6,76575,3
5,6,76576,3
5,6,76577,5
5,6,76578,3
5,6,76579,5
5,6,76580,6
5,6,76581,3
5,6,76582,5
5,6,76583,3
5,6,76584,3
5,6,76585,5
5,6,76586,3
5,6,76587,3
5,6,76588,5
5,6,76589,3
5,6,76590,3
5,6,76591,6
5,6,76592,3
5,6,76593,3
5,6,76594,5
5,6,76595,3
5,6,76596,5
5,6,76597,6
5,6,76598,3
5,6,76599,5
5,6,76600,3
5,6,76601,3
5,6,76602,5
5,6,76603,3
5,6,76605,3
5,6,76606,5
5,6,76607,3
5,6,76608,3
5,6,76609,5
5,6,76610,3
5,6,76626,3
5,6,76627,5
5,6,76628,3
5,6,76629,3
5,6,76630,5
5,6,76631,3
5,6,76632,3
5,6,76633,6
5,6,76634,5
5,6,76635,4
5,6,76636,6
5,6,76637,4
5,6,76642,5
5,6,76643,6
5,6,76647,3
5,6,76648,5
5,6,76649,3
5,6,76650,3
5,6,76651,5
5,6,76652,3
5,6,76656,3
5,6,76657,5
5,6,76658,3
5,6,76659,3
5,6,76660,5
5,6,76661,3
5,6,76662,3
5,6,76663,5
5,6,76664,3
5,6,76665,3
5,6,76666,6
5,6,76667,4
5,6,76668,3
5,6,76669,5
5,6,76670,3
5,6,76671,3
5,6,76672,6
5,6,76673,4
5,6,76674,3
5,6,76675,5
5,6,76676,3
5,6,76683,3
5,6,76684,5
5,6,76685,3
5,6,76686,3
5,6,76687,5
5,6,76688,3
5,6,76689,3
5,6,76690,5
5,6,76691,3
5,6,76692,8
5,6,76693,8
5,6,76694,8
5,6,76695,8
5,6,76696,1.99
5,6,76697,6
5,6,76698,6
5,6,76699,1.99
5,6,76700,8
5,6,76701,8
5,6,76702,1.99
5,6,76703,1.99
5,6,76760,5
5,6,76761,4
5,6,78462,12
5,6,80896,3
5,6,80897,5
5,6,80898,3
5,6,84635,3
5,6,84636,5
5,6,84637,3
5,6,87595,6
5,6,87596,8
5,6,88667,3
5,6,88668,5
5,6,88669,3
5,6,88670,3
5,6,88671,5
5,6,88672,3
5,6,88673,3
5,6,88674,5
5,6,88675,3
5,6,88676,3
5,6,88677,5
5,6,88678,3
5,6,88679,3
5,6,88680,5
5,6,88681,3
5,6,88682,5
5,6,88683,6
5,6,88684,3
5,6,88685,5
5,6,88686,3
5,6,88687,3
5,6,88688,5
5,6,88689,3
5,6,88694,5
5,6,88695,3
5,6,88697,5
5,6,88698,3
5,6,88700,6
5,6,88701,4
5,6,88703,5
5,6,88704,3
5,6,88706,5
5,6,88707,3
5,6,89170,5
5,6,89171,5
5,6,89172,4
5,6,89610,5
5,6,89611,4
5,74,10061,2
5,74,12358,5
5,74,12359,2
5,74,193,2
5,74,4858,2
5,74,802,2
5,74,90414,3
5,74,90415,2
5,74,90416,2
5,74,90417,2
5,74,90418,2
5,74,90474,2
5,76,11103,6
5,76,12586,3
5,76,12587,3
5,76,12588,3
5,76,2476,3
5,76,294,5
5,76,31561,3
5,76,31562,3
5,76,31563,3
5,76,46531,5
5,76,54974,3
5,76,711,6
5,76,77823,3
5,76,79061,5
5,76,79062,5
5,76,79063,5
5,76,79064,5
5,76,79065,5
5,76,79066,5
5,76,79067,5
5,76,92239,6
5,76,92240,6
5,72,33580,3
5,72,33581,3
5,72,33582,5
5,72,33583,3
5,72,33632,3
5,72,33634,3
5,72,33635,3
5,72,33637,3
5,72,34071,3
5,72,34073,3
5,72,34074,3
5,72,34076,3
5,72,34495,3
5,72,34497,3
5,72,34498,3
5,72,34500,3
5,72,34501,3
5,72,34503,3
5,72,34583,3
5,72,34585,3
5,72,34586,3
5,72,34588,3
5,72,34609,3
5,72,34611,3
5,72,34612,3
5,72,34614,3
5,72,34615,3
5,72,34617,3
5,72,34618,3
5,72,34620,3
5,72,34634,3
5,72,34635,5
5,72,34636,3
5,72,34639,3
5,72,34640,5
5,72,34641,3
5,72,34642,3
5,72,34643,5
5,72,34644,3
5,72,34645,3
5,72,34646,5
5,72,34647,3
5,72,34887,3
5,72,34888,5
5,72,34889,3
5,72,34890,3
5,72,34891,5
5,72,34892,3
5,72,34893,3
5,72,34894,5
5,72,34895,3
5,72,34896,3
5,72,34897,5
5,72,34898,3
5,72,34899,3
5,72,34900,5
5,72,34901,3
5,72,34902,3
5,72,34903,5
5,72,34904,3
5,72,34969,3
5,72,34970,5
5,72,34971,3
5,72,34972,3
5,72,34973,5
5,72,34974,3
5,72,34975,3
5,72,34976,5
5,72,34977,3
5,72,35031,3
5,72,35032,5
5,72,35033,3
5,72,35034,3
5,72,35035,5
5,72,35036,3
5,72,35037,3
5,72,35038,5
5,72,35039,3
5,72,35040,3
5,72,35041,5
5,72,35042,3
5,72,35494,3
5,72,35495,5
5,72,35496,3
5,72,35517,3
5,72,35518,5
5,72,35519,3
5,72,35520,3
5,72,35521,5
5,72,35522,3
5,72,35523,3
5,72,35524,5
5,72,35525,3
5,72,35526,3
5,72,35527,5
5,72,35528,3
5,72,35529,3
5,72,35530,5
5,72,35531,3
5,72,35532,3
5,72,35533,5
5,72,35534,3
5,72,35536,5
5,72,35537,3
5,72,35538,3
5,72,35539,5
5,72,35540,3
5,72,35541,3
5,72,35542,5
5,72,35543,3
5,72,35544,3
5,72,35545,5
5,72,35546,3
5,72,35547,3
5,72,35548,5
5,72,35549,3
5,72,35550,3
5,72,35551,5
5,72,35552,3
5,72,35553,3
5,72,35554,5
5,72,35555,3
5,72,35556,3
5,72,35557,5
5,72,35558,3
5,72,35559,3
5,72,35560,5
5,72,35561,3
5,72,35562,3
5,72,35563,5
5,72,35564,3
5,72,35565,3
5,72,35566,5
5,72,35567,3
5,72,35568,3
5,72,35569,5
5,72,35570,3
5,72,35571,3
5,72,35572,5
5,72,35573,3
5,72,35574,3
5,72,35575,5
5,72,35576,3
5,72,35577,3
5,72,35578,5
5,72,35579,3
5,72,35580,3
5,72,35581,5
5,72,35582,3
5,72,35583,3
5,72,35584,5
5,72,35585,3
5,72,35586,3
5,72,35587,5
5,72,35588,3
5,72,35589,3
5,72,35590,5
5,72,35591,3
5,72,36831,3
5,72,36832,5
5,72,36833,3
5,72,36834,3
5,72,36835,5
5,72,36836,3
5,72,36837,3
5,72,36838,5
5,72,36839,3
5,72,36840,3
5,72,36841,5
5,72,36842,3
5,72,36843,3
5,72,36844,5
5,72,36845,3
5,72,37172,3
5,72,37173,5
5,72,37174,3
5,72,37175,3
5,72,37176,5
5,72,37177,3
5,72,37178,3
5,72,37179,5
5,72,37180,3
5,72,37181,3
5,72,37182,5
5,72,37183,3
5,72,37235,3
5,72,37236,5
5,72,37237,3
5,72,37238,3
5,72,37239,5
5,72,37240,3
5,72,37241,3
5,72,37242,5
5,72,37243,3
5,72,37244,3
5,72,37245,5
5,72,37246,3
5,72,37366,3
5,72,37378,3
5,72,37379,5
5,72,37380,3
5,72,37381,3
5,72,37382,5
5,72,37383,3
5,72,37384,3
5,72,37385,5
5,72,37386,3
5,72,37504,3
5,72,37505,5
5,72,37506,3
5,72,37507,3
5,72,37508,5
5,72,37509,3
5,72,37920,3
5,72,37921,5
5,72,37922,3
5,72,37923,3
5,72,37924,5
5,72,37925,3
5,72,37931,3
5,72,37932,5
5,72,37933,3
5,72,37934,3
5,72,37935,5
5,72,37936,3
5,72,37937,3
5,72,37938,5
5,72,37939,3
5,72,37940,3
5,72,37941,5
5,72,37942,3
5,72,37943,3
5,72,37944,5
5,72,37945,3
5,72,37946,3
5,72,37947,5
5,72,37948,3
5,72,37949,3
5,72,37950,5
5,72,37951,3
5,72,37952,3
5,72,37953,5
5,72,37954,3
5,72,37955,3
5,72,37956,5
5,72,37957,3
5,72,37958,3
5,72,37959,5
5,72,37960,3
5,72,37961,3
5,72,37962,5
5,72,37963,3
5,72,37964,3
5,72,37965,5
5,72,37966,3
5,72,37968,5
5,72,37969,3
5,72,37970,3
5,72,37971,5
5,72,37972,3
5,72,37973,3
5,72,37974,5
5,72,37975,3
5,72,37976,3
5,72,37977,5
5,72,37978,3
5,72,37979,3
5,72,37980,5
5,72,37981,3
5,72,37982,3
5,72,37983,5
5,72,37984,3
5,72,37985,3
5,72,37986,5
5,72,37987,3
5,72,37988,3
5,72,37989,5
5,72,37990,3
5,72,37991,3
5,72,37992,5
5,72,37993,3
5,72,37994,3
5,72,37995,5
5,72,37996,3
5,72,37997,3
5,72,37998,5
5,72,37999,3
5,72,38000,3
5,72,38001,5
5,72,38002,3
5,72,38003,3
5,72,38004,5
5,72,38005,3
5,72,38017,3
5,72,38018,5
5,72,38019,3
5,72,38020,3
5,72,38021,5
5,72,38022,3
5,72,38023,3
5,72,38024,5
5,72,38025,3
5,72,38058,3
5,72,38059,5
5,72,38060,3
5,72,38061,3
5,72,38062,5
5,72,38063,3
5,72,38064,3
5,72,38065,5
5,72,38066,3
5,72,38067,3
5,72,38068,5
5,72,38069,3
5,72,38070,3
5,72,38071,5
5,72,38072,3
5,72,38073,3
5,72,38074,5
5,72,38075,3
5,72,38076,3
5,72,38077,5
5,72,38078,3
5,72,38079,3
5,72,38080,5
5,72,38081,3
5,72,38082,3
5,72,38083,5
5,72,38084,3
5,72,38085,3
5,72,38086,5
5,72,38087,3
5,72,38088,3
5,72,38089,5
5,72,38090,3
5,72,38094,3
5,72,38095,5
5,72,38096,3
5,72,38097,3
5,72,38098,5
5,72,38099,3
5,72,38100,3
5,72,38101,5
5,72,38102,3
5,72,38103,3
5,72,38104,5
5,72,38105,3
5,72,38106,3
5,72,38107,5
5,72,38108,3
5,72,38109,3
5,72,38110,5
5,72,38111,3
5,72,38112,3
5,72,38113,5
5,72,38114,3
5,72,38115,3
5,72,38116,5
5,72,38117,3
5,72,38118,3
5,72,38119,5
5,72,38120,3
5,72,38121,3
5,72,38122,5
5,72,38123,3
5,72,38124,3
5,72,38125,5
5,72,38126,3
5,72,38127,3
5,72,38128,5
5,72,38129,3
5,72,39208,3
5,72,39209,5
5,72,39210,3
5,72,39211,3
5,72,39212,5
5,72,39213,3
5,72,39214,3
5,72,39215,5
5,72,39216,3
5,72,39217,3
5,72,39218,5
5,72,39219,3
5,72,39220,3
5,72,39221,5
5,72,39222,3
5,72,39223,3
5,72,39224,5
5,72,39225,3
5,72,39278,5
5,72,39279,5
5,72,39280,5
5,72,40198,3
5,72,40199,5
5,72,40200,3
5,72,40651,3
5,72,40652,5
5,72,40653,3
5,72,40654,3
5,72,40655,5
5,72,40656,3
5,72,40657,3
5,72,40658,5
5,72,40659,3
5,72,40660,3
5,72,40661,5
5,72,40662,3
5,72,40663,3
5,72,40664,5
5,72,40665,3
5,72,40666,3
5,72,40667,5
5,72,40668,3
5,72,40669,3
5,72,40670,5
5,72,40671,3
5,72,40672,3
5,72,40673,5
5,72,40674,3
5,72,40675,3
5,72,40676,5
5,72,40677,3
5,72,40678,3
5,72,40679,5
5,72,40680,3
5,72,40681,3
5,72,40682,5
5,72,40683,3
5,72,40684,3
5,72,40685,5
5,72,40686,3
5,72,40687,3
5,72,40688,5
5,72,40689,3
5,72,40690,3
5,72,40691,5
5,72,40692,3
5,72,40693,3
5,72,40694,5
5,72,40695,3
5,72,40696,3
5,72,40697,5
5,72,40698,3
5,72,40699,3
5,72,40700,5
5,72,40701,3
5,72,40702,3
5,72,40703,5
5,72,40704,3
5,72,40705,3
5,72,40706,5
5,72,40707,3
5,72,40708,3
5,72,40709,5
5,72,40710,3
5,72,40711,3
5,72,40712,5
5,72,40713,3
5,72,41731,3
5,72,41732,5
5,72,41733,3
5,72,41734,3
